"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Number of septa per corallite","Morphological","60","units","mean","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Wall structure","Morphological","septothecal-parathecal","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Corallite width minimum","Morphological","2","mm","minimum","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Distance between centres of corallites","Morphological","8","mm","maximum","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Columella structure","Morphological","short, lamellar","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Columella structure","Morphological","discontinuous","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Number of septal cycles","Morphological","2.5","units","mean","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Wall structure","Morphological","thin","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Corallite width maximum","Morphological","3","mm","maximum","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Distance between centres of corallites","Morphological","2","mm","raw_value","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Number of septa per corallite","Morphological","23","units","mean","Observation_field_or_laboratory",11
818,"Global","NULL","NULL",56,72.1,"Goniastrea","tenera","Colony form","Morphological","cerioid to submeandroid","text","expert_opinion","Observation_field_or_laboratory",11
1946,"India","69.49","23.32",163.5,168.3,"Goniocora","socialis","Number of septal cycles","Morphological","3","text","raw_value","observation_laboratory",48
1946,"India","69.49","23.32",163.5,168.3,"Goniocora","socialis","Corallite width","Morphological","3.5","mm","raw_value","observation_laboratory",48
1946,"India","69.49","23.32",163.5,168.3,"Goniocora","socialis","Number of septa per corallite","Morphological","24","units","raw_value","observation_laboratory",48
260,"North America","NULL","NULL",0,999,"Goniopora","","Corallite width maximum","Morphological","5","mm","maximum","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Columella structure","Morphological","trabecular","text","expert_opinion","Observation_field_or_laboratory",2
2568,"Mexico","-112.743267","26.504834",47.8,56,"Goniopora","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",72
260,"North America","NULL","NULL",0,999,"Goniopora","","Growth form","Morphological","branching","text","expert_opinion","Observation_field_or_laboratory",2
2568,"Mexico","-112.743267","26.504834",47.8,56,"Goniopora","","Growth form","Morphological","cylindrical","text","expert_opinion","Observation_field_or_laboratory",72
260,"North America","NULL","NULL",0,999,"Goniopora","","Colony form","Morphological","subplocoid","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Colony form","Morphological","plocoid","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Wall structure","Morphological","synapticulothecal","text","expert_opinion","Observation_field_or_laboratory",2
260,"North America","NULL","NULL",0,999,"Goniopora","","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",2
2568,"Mexico","-112.743267","26.504834",47.8,56,"Goniopora","","Number of septa per corallite","Morphological","22","units","mean","Observation_field_or_laboratory",72
2455,"United States","-145.27","62.53",47.8,56,"Goniopora","Aldrichi","Number of septa per corallite","Morphological","24","units","raw_value","observation_laboratory",68
2455,"United States","-145.27","62.53",47.8,56,"Goniopora","Aldrichi","Corallite width maximum","Morphological","6","mm","maximum","observation_laboratory",68
2455,"United States","-145.27","62.53",47.8,56,"Goniopora","Aldrichi","Corallite width minimum","Morphological","3.4","mm","minimum","observation_laboratory",68
256,"North America","NULL","NULL",3.6,23,"Goniopora","calhounensis","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Wall structure","Morphological","parathecal-synapticulothecal","text","expert_opinion","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Distance between centres of corallites","Morphological","3.5","mm","minimum","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Corallite width maximum","Morphological","4.5","mm","maximum","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Distance between centres of corallites","Morphological","6","mm","maximum","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Colony size","Morphological","8","cm","raw_value","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Number of septa per corallite","Morphological","22","units","mean","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",39
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",4
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",39
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",39
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Corallite width maximum","Morphological","4.5","mm","maximum","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Columella structure","Morphological","irregular, spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",4
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",39
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Number of septal cycles","Morphological","2.5","units","mean","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",4
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Wall structure","Morphological","parathecal or synapticulothecal, incomplete","text","expert_opinion","Observation_field_or_laboratory",4
1597,"Austria","13.4","47.7",89.8,89.8,"Goniopora","elegans","Columella structure","Morphological","irregular, spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",39
201,"Global","NULL","NULL",23,93.9,"Goniopora","elegans","Number of septa per corallite","Morphological","23","units","mean","Observation_field_or_laboratory",4
257,"North America","NULL","NULL",1.8,28.1,"Goniopora","hilli","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Corallite width minimum","Morphological","1.8","mm","minimum","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Corallite width maximum","Morphological","2.8","mm","maximum","Observation_field_or_laboratory",4
258,"North America","NULL","NULL",1.8,23,"Goniopora","imperatoris","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Number of septa per corallite","Morphological","24.5","units","mean","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Wall structure","Morphological","synapticulothecal, incomplete","text","expert_opinion","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Columella structure","Morphological","spongy or made of thin, twisted segments","text","expert_opinion","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Distance between centres of corallites","Morphological","4","mm","maximum","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Growth form","Morphological","branching-massive","text","expert_opinion","Observation_field_or_laboratory",4
203,"Global","NULL","NULL",2.6,86.3,"Goniopora","imperatoris","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Corallite width maximum","Morphological","1.7","mm","maximum","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Wall structure","Morphological","parathecal or synapticulothecal, incomplete","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Columella structure","Morphological","irregular, spongy-papillose or formed by twisted segments","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Distance between centres of corallites","Morphological","3.2","mm","maximum","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Growth form","Morphological","massive-columnar-branching","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Colony form","Morphological","subcerioid","text","expert_opinion","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Number of septa per corallite","Morphological","25","units","mean","Observation_field_or_laboratory",4
204,"Global","NULL","NULL",23,72.1,"Goniopora","microscopica","Corallite width minimum","Morphological","1.2","mm","minimum","Observation_field_or_laboratory",4
