"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2656,"Greece","22.468835","38.586501",100.5,113,"Ovalastrea","baumbergeri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2481,"Switzerland","8.3","46.966667",120,125,"Ovalastrea","lorioli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2285,"Mexico","-100.701389","18.484167",100.5,113,"Ovalastrea","malpaso","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",62
2284,"Mexico","-100.701389","18.484167",100.5,113,"Ovalastrea","malpaso","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",62
1525,"Saudi Arabia","46.25","24.93",157.3,163.5,"Ovalastrea","michelini","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",32
2382,"Ethiopia","13.7","39.5",157.3,163.5,"Ovalastrea","michelini","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",64
1721,"Saudi Arabia","46.07","24.81",157.3,163.5,"Ovalastrea","prominens","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",37
2562,"France","5.14","43.69",120,125,"Ovalastrea","regularis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
922,"Europe","NULL","NULL",66,86.3,"Pachygyra","krameri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2734,"Germany","11.670876","47.637185",93.9,100.5,"Pachygyra","krameri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
923,"Global","NULL","NULL",56,89.8,"Pachygyra","princeps","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
924,"Global","NULL","NULL",33.9,66,"Pachygyra","savii","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2012,"Austria","13.48","47.58",56,100.5,"Pachyheterocoenia","leipnerae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2013,"Austria","13.48","47.58",56,100.5,"Pachyheterocoenia","leipnerae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2019,"Austria","13.48","47.58",56,100.5,"Pachyphylliopsis","magnum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
1190,"Austria","13.87","47.46",201.3,208.5,"Palaeastraea","cyathophylloides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1189,"Austria","13.87","47.46",201.3,208.5,"Palaeastraea","cyathophylloides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1191,"Austria","13.87","47.46",201.3,208.5,"Palaeastraea","grandissima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1192,"Austria","13.87","47.46",201.3,208.5,"Palaeastraea","grandissima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1370,"Greece","23.45","37.33",208.5,235,"Palaeastraea","mandrakiensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",21
725,"Madagascar","46.8691° E","18.7669° S",66,72.1,"Palaeopsammia","collignoni","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
122,"Global","NULL","NULL",33.9,100.5,"Palaeopsammia","zitteli","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
739,"Antarctica","-56.617"," -64.233",66,72.1,"Palocyathus","seymourensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
1501,"Slovakia","19.94","49.19",201.3,208.5,"Pamirophyllum","tatricum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1568,"Poland","17.2","51.6",242,247.2,"Pamiroseris","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
2939,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2936,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1733,"North America","-116.7728","45.10934",201.3,237,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
2937,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2934,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2935,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2938,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2932,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","meriani","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2948,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1261,"Austria","13.87","47.46",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1258,"Austria","13.87","47.46",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2940,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1451,"Poland","20.02","49.22",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
2944,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2946,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1590,"Iran","58","34",201.3,228,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
1259,"Austria","13.87","47.46",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1262,"Austria","13.87","47.46",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1260,"Austria","13.87","47.46",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2947,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1563,"Slovakia","19.94","49.19",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
2943,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2941,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2945,"Iran","52.027778","33.069444",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2933,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2942,"Iran","52.6575","33.091111",201.3,208.5,"Pamiroseris","rectilamellosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1541,"Poland","17.2","51.6",242,247.2,"Pamiroseris","silesiaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
1793,"Iran","59.828889","36.175556",111,125,"Paraclausastrea","pulchra","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1692,"Iran","52.03333300","33.06666700",100.5,145,"Paraclausastrea","pulehra","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",42
2300,"Switzerland","9","47",139.8,145,"Paraclausastrea","vorarlbergensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2001,"Austria","13.48","47.58",56,100.5,"Paractinacis","uliae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
1077,"United States","134.4197° W","58.3019° N",201.3,237,"Paracuifia","anomalia","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1076,"United States","134.4197° W","58.3019° N",201.3,237,"Paracuifia","jennieae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1075,"United States","131.7659° W","55.3272° N",208.5,228,"Paracuifia","smithi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
134,"Global","NULL","NULL",33.9,59.2,"Paracyathus","altus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2282,"Mexico","-100.701389","18.484167",100.5,113,"Paracycloseris","effrenatus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",62
2281,"Mexico","-100.701389","18.484167",100.5,113,"Paracycloseris","effrenatus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",62
2283,"Mexico","-100.701389","18.484167",100.5,113,"Paracycloseris","effrenatus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",62
265,"Global","NULL","NULL",5.3,100.5,"Paracycloseris","nariensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
1578,"Iran","58.08","34.05",201.3,228,"Retiophyllia","dichotomum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
1579,"Iran","58.08","34.05",201.3,228,"Retiophyllia","dichotomum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",38
2736,"Germany","11.670876","47.637185",93.9,100.5,"Paramontlivaltia","ruvida","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",87
1810,"Iran","59.828889","36.175556",111,125,"Paraplacocoenia","pruvosti","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
832,"Global","NULL","NULL",56,100.5,"Paraplacocoenia","rotula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
139,"Global","NULL","NULL",61.6,100.5,"Parasmilia","centralis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
140,"Global","NULL","NULL",61.6,93.9,"Parasmilia","elongata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
1184,"Austria","13.6833","47.4667",208.5,228,"Parastraeomorpha","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1239,"Austria","13.87","47.46",201.3,208.5,"Parastraeomorpha","minuscula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1242,"Austria","13.87","47.46",201.3,208.5,"Parastraeomorpha","minuscula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1241,"Austria","13.87","47.46",201.3,208.5,"Parastraeomorpha","minuscula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1240,"Austria","13.87","47.46",201.3,208.5,"Parastraeomorpha","minuscula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1447,"Poland","20.02","49.22",201.3,208.5,"Parathecosmilia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",26
1456,"Austria","14.2215","47.3415",201.3,214,"Parathecosmilia","sellae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
